y4_hhid,feafet,znafet,vaafet,folafet,vb12afet
5130-001,14.355677241400139,9.88821456803331,210.28258774907255,241.8893340636228,1.7379499267626917
5131-001,15.362869786794908,9.130493580573974,381.95778262923625,292.68099263785774,2.913438406230551
5132-001,24.700422624690408,12.197982675868639,297.6614698198981,593.9733822401826,1.8339590940743873
5133-001,11.442201601601036,7.100709522546877,150.90960322240397,270.7157084095574,0.9024029445254118
5143-001,12.92132316658443,8.942198315835814,258.13179165984343,170.6411722090283,2.440090620638578
5144-001,25.430381150012,14.118996165038748,345.99695559013327,558.5222280089366,2.869112199467331
5146-001,16.335100221806638,10.06938869110341,292.2685561561563,278.1334676569862,1.8653420678825239
5147-001,17.729019310395415,10.511806209130244,218.76356031316655,354.7593816826935,2.3881086340061373
5148-001,21.29897538151342,10.989781244948086,171.67259438698852,296.2447569686063,1.183144565303136
5152-001,17.17646736099528,9.737552323667526,289.98498872719017,291.2492249387065,2.262119330329046
5153-001,19.599487068642116,10.078439550353604,202.50597880830912,411.8817363879299,1.1940637827412282
5162-001,23.20634827204697,12.419735720016572,309.716126521249,595.9971001398457,0.9746924633076923
5163-001,27.715640464510578,11.689456373912781,548.3636823137932,462.30648634000215,2.962814873560687
5164-001,23.94225315761851,15.296947796821975,516.44661129118106,265.5497985196172,16.413855388187415
5166-001,21.985740452776806,12.869595761083064,352.5349638751451,450.3337613429175,2.175196392829161
5168-001,12.063168330566809,5.956649471395642,187.02256561867873,263.7392646838418,0.22968236111415063
5169-001,6.942777971986591,4.553569809424416,159.5215908175659,74.48736607805715,1.8596905377415582
5170-001,18.13556634477516,9.807567396146327,234.36847390483993,568.4968786592177,0.8238644144468547
5171-001,14.025483948343881,7.865693754351416,253.67879509022,302.20608502100663,2.4558670569861363
5180-001,23.69788099149643,13.19076510878566,448.29591223938456,590.1575950992195,3.3961613705879117
5181-001,23.29854221849723,12.618603748573014,327.4579504039833,489.5543165134473,2.237732074579915
5182-001,25.42161558992112,12.230749244341892,397.0084705295794,437.095300570194,2.1654411897185737
5183-001,25.397606960931313,14.701604508268929,379.24538272144537,661.1184829729189,3.660880093377869
5184-001,25.591464139729865,10.72024282389957,358.5324026469321,512.9858741355812,3.057537037107817
5186-001,26.97213201218325,15.209539899849059,379.90450967900927,526.4051078288716,3.5437576913746636
5187-001,18.637394760395292,11.722169023644078,228.2298174308921,347.8385390202992,2.7104603339317497
5188-001,62.95974899460925,34.30304184312721,786.2825914310037,1080.4571609924703,11.14397629382857
5200-001,29.82087616781105,10.085557329305285,496.75975828687285,414.28566855980273,2.4937225930407183
5201-001,17.715226571135876,10.870031637209598,362.0869306513139,352.45426636039997,10.285149587279049
5202-001,15.986713638745162,11.796609118485398,291.6919267350801,288.0627552030223,17.71315248058001
5203-001,18.350153721020867,9.816334700776832,362.8632084586631,298.0322876653024,9.797402876616617
5204-001,15.743784290996718,9.62577834385271,191.80427119269527,378.072141707468,1.7600400466009853
5205-001,14.370287179781995,10.122733870741408,185.64969059871115,276.41506350632926,7.128771916741997
5206-001,31.154123299674556,13.990244335173687,365.3541371430374,537.1864871861616,1.3162958122970039
5207-001,22.051532863096444,9.11123757228154,387.0662917833775,363.049174858455,1.2288446807403783
5218-001,25.715629533244684,13.700142646704265,397.44921026583773,446.4446882365144,4.093926700889258
5219-001,15.651154247268927,9.398846886033153,235.39407387755892,301.2773270618334,3.9660070480100655
5220-001,15.434870727822213,7.51629318518409,222.29263144670603,329.1084632811153,1.4118975996284062
5221-001,12.116647579325763,7.467092742752523,149.25318835658172,268.21095680172834,2.1178840648818897
5222-001,20.53289270681749,10.902728417228188,443.5206689219085,386.1834240718264,3.034485775377963
5223-001,19.430358184793807,11.246822585855256,291.91328108150066,302.1618146682658,1.6621062306638172
5224-001,19.78006196419887,9.44434099921391,195.75390683293148,153.06423303590665,2.1381129425365395
5228-001,5.596383540259042,3.5955698149290742,64.41964499259615,81.38336769982537,0.43391560579434857
5238-001,34.17462354589314,18.900278711406205,308.55769203763003,779.1253190804202,3.3880831199628574
5240-001,34.507117050822096,15.772947689826909,552.1085709556908,985.276828386985,2.2931985307558143
5241-001,32.48878419532963,20.037428140105458,608.547204203457,572.1708147512468,22.45952995888639
5242-001,20.98807407397491,11.622142197411371,338.3138453161866,434.41167319593853,2.8210120802396306
5244-001,18.426679788884638,11.46993078325424,380.88010842835627,392.15582459070185,3.9149953245433253
5245-001,26.41435399099178,13.381321469649162,483.318379371592,496.0242481220357,3.404683697681963
5246-001,1.9069063982683985,1.1654509601701302,40.07112694733161,100.63845678512556,0.2683831526147186
5256-001,23.012487295492356,13.23432871421582,408.8753208790518,218.320376328,4.529654384615937
5257-001,14.163344233617833,8.828313367019545,248.15575853580825,258.32465921458237,2.2668678720758932
5258-001,18.02190497401465,9.361851303608718,305.3689838986949,368.7560562070645,2.049786120090799
5259-001,18.02190497401465,9.361851303608718,305.3689838986949,368.7560562070645,2.049786120090799
5260-001,23.447794312759086,10.744161598353688,438.41690006561936,418.0495463336344,3.0294828482086684
5261-001,23.36879279258309,10.591759698500754,345.1076460899663,608.6190679354323,1.3561717286055557
5262-001,7.046598882550528,9.189535056134451,210.28947413173884,87.31670374658829,30.809887202742857
5263-001,19.528402015038434,12.269879796607688,331.11509358431624,446.68918059006705,4.324009670630892
5275-001,18.274225476417875,11.256217184172659,217.0858303801936,373.4136983544716,3.466756025636717
5276-001,13.38335793032411,7.115578442532134,217.71815138280525,214.07210860931698,2.4117102425188914
5277-001,24.09558589840732,11.5762804619038,212.02024300198812,629.2194803255367,0.2845857482926829
5278-001,16.39909372261867,9.796900652053742,195.60376472617514,426.2443181493527,0
5279-001,17.112240286270165,8.33704078760108,238.19624706411108,418.1394747578168,1.4836431939583332
5280-001,19.342320351159753,18.92393967878901,375.0386577919288,189.46929183259616,29.239467622127748
5281-001,18.71451862877181,14.708478821069429,174.67016941144198,191.50445831800195,29.087863059941512
5283-001,18.50155692535039,9.504196834381773,228.3453958224508,353.2686600853769,0.6899471493566481
5294-001,16.959071680162236,10.350170045536688,182.5724856939543,300.07692531830884,2.457076774063352
5295-001,5.308899819727652,3.6665879714401695,165.82176465475092,54.60581605469816,1.8802054210891086
5296-001,29.12933561080935,15.829477039138283,549.7902384999145,614.8772038232081,4.568617810403225
5298-001,34.66787039988003,15.303299668537408,522.41717739305,555.4693727449896,2.497521076776316
5299-001,17.308882314913674,10.613731623357861,377.6544576644713,390.1536140103877,2.4755069802081837
5300-001,8.887507926073571,6.301365733178772,227.75321316643522,91.06935166244142,11.286394982385714
5302-001,16.46159845285048,9.032619367126447,272.8485886116125,291.68179535946024,1.6257278168005147
5303-001,52.75779557399851,24.667454003102048,650.7167237509789,1220.5590053437802,6.2708689150360755
5313-001,15.57908946144356,10.146880957781459,162.3008067658034,380.1731566988618,0.5381581304879717
5314-001,31.569659251890368,14.333180826784638,343.1171998718489,505.36746919005816,3.0703581245768397
5316-001,15.607845053620874,8.472231876402098,301.9827465246059,336.6474425822477,1.4063344235321102
5318-001,14.87303933903683,9.125887941534819,238.7347990115285,305.32170665346115,2.1941104560706135
5319-001,16.509131690568594,9.157735253089738,239.95635473160135,289.71685218120865,0.9501238162269211
5320-001,22.046508473101564,11.870112358984032,277.12356253917983,383.4536471020185,2.176148434223383
5323-001,15.6975505109726,9.632561823266354,265.2724074084851,292.23385271113204,2.205154015817809
5332-001,18.8269503156603,11.080590118478469,227.9045205987313,428.77579217977495,0.9011258928789199
5333-001,16.202093561839547,7.626996586033299,276.5632015204917,290.4193474256374,0.9209449267995169
5334-001,12.46955303368667,8.0926970548517545,246.5968726662066,296.0474764516015,2.559344401709234
5335-001,10.935055591858378,6.3567829693120625,157.88860707106423,241.29245957107452,0.2809849521840263
5336-001,13.287183063871847,6.19021295279944,196.4904238821344,304.4091289581445,1.3482264617713167
5337-001,19.716504152541944,11.143492745751075,287.0991884963915,369.8045130537363,2.1152812908884537
5339-001,22.29875102595113,13.814406224156194,203.22344516476625,527.3085229984354,0.6731125131600361
5340-001,12.427041695381902,8.375932523682351,121.78085809055358,268.2642477573362,0.880200576830609
5351-001,17.264276998303956,8.539840429139817,307.64160622647535,371.8102254273542,3.3595147699849863
5352-001,9.465624466581556,5.65888959334915,124.98131531136087,132.59702939628392,1.3150449315475714
5353-001,23.121559509344284,11.391548179454595,246.5933438064708,426.9613382856593,0.7771563382664093
5354-001,17.27981398963511,10.906800806322925,416.3622003654394,314.7709320957656,18.621544126592322
5355-001,23.92388793618692,13.412643422900194,274.20641763335107,609.184993348382,2.792134185434363
5357-001,20.072618950472094,9.730397718306634,234.76149754582715,544.290855352939,1.0148692203193277
5358-001,25.918256945936687,13.509174330750426,546.9660716048215,409.97202302624237,6.377573276032516
5361-001,25.165611604171566,11.272334059677755,374.20177258346695,468.60047848695604,3.1722805061589945
5370-001,18.653625596622977,10.742114478951144,175.6974745379245,417.8644302431064,1.1892620604514823
5372-001,21.128861567106817,11.133338228632416,298.03845946200147,490.50956309955785,1.8490180594740062
5373-001,18.967886347120952,9.192250895798518,300.0704561964955,311.91884526876584,2.1109643489324204
5374-001,16.58765940998512,6.522419553233292,304.7584529270795,287.3664659369208,2.3249309611459847
5375-001,24.776991372103936,11.029479101508894,301.34768992182865,811.5548971652051,1.0146269644313188
5376-001,14.817040410009108,6.844060777727846,240.15494413801247,333.47729883840987,0.8309875981171095
5377-001,17.142792525668074,8.257679306945956,333.43615208961995,343.14767477647507,2.496362496258707
5379-001,16.518838503182423,8.923753818831578,209.63470759337054,237.08895962062195,2.2094478233937886
5391-001,9.162119298423853,5.087838672151967,176.33187354600537,158.9185104043165,1.0725401899340548
5392-001,18.190112586175474,9.458603240080354,314.42673558754217,402.9498985639268,2.8092806157282704
5393-001,21.066302223625762,12.726204259608076,530.097879404133,458.3034184819807,3.5970531200589986
5395-001,20.417405646684863,10.190942591455078,285.62041289606873,385.4747615996768,1.9020341882255167
5396-001,32.530689549018305,17.182897653760733,393.9429892214703,546.287648571085,3.538501768255269
5397-001,15.516815445073659,7.690653140675243,288.7189036068068,406.6477221446422,1.8632834229476405
5399-001,19.127017156705612,11.49171951200583,227.00578573361906,411.1347710046139,1.920059242294267
5400-001,20.543166357230735,11.687034000289525,460.8589220606567,423.16180691424773,4.457581177112014
5408-001,34.24618487127472,18.471146703335673,353.11953219928273,742.7102212865259,2.915047242081508
5409-001,26.71968430216378,15.818622660582319,463.12027587287247,526.8974103452274,10.635731414430905
5410-001,49.240619410815185,17.890601340083666,304.345886636836,500.8670028205343,2.626888981919283
5411-001,19.53828331498656,13.049265590600223,222.39309011624337,369.07624863665114,22.71086546733307
5412-001,16.865858689804455,10.4995881621072,142.4260560276866,498.6012937573104,1.0573193791091684
5413-001,11.621890127879215,6.940597285415281,128.5371880582836,164.75457877096048,1.5521077066771771
5414-001,18.69781558464377,16.54972878383862,338.49506661033416,257.0929824475265,24.81818112624138
5415-001,10.13604940027303,10.361082778870406,204.2106081515044,123.2407064459546,11.482075253755776
5427-001,30.871116874866395,11.986765280013156,361.53599671798224,436.1298969407135,1.283531828226137
5428-001,23.240350447522328,13.409879198758299,622.1714456757566,370.3081985040574,4.115451734118404
5429-001,13.872537135801226,7.274108925808894,176.24629562015292,189.59796722152905,1.1040914198657177
5430-001,24.737387125844354,10.110400486742108,390.67513900690165,350.826961797506,2.9159584394310953
5431-001,51.841058453490085,26.434790525641606,710.4992128858677,1009.4433532210124,4.323596740294643
5432-001,28.255137317011254,17.14120189512728,183.2639732274302,718.405315126974,1.1821958310796479
5433-001,33.82603543260019,20.619279697686995,789.4518328466257,717.9398388393905,7.591089306081521
5434-001,24.892224561890785,16.291658841846584,181.78024621493952,376.29275601289044,1.4967445888125472
5446-001,6.998752474889845,3.889761897777423,148.69618001948962,59.43924990417927,1.8617720346078432
5447-001,15.110651237225435,9.9425017214317,216.40678237112726,221.39334547329568,1.3628816585447352
5448-001,34.559640366426756,13.075140634524239,508.7485275697028,509.07731988278,2.239417212372927
5449-001,18.135642590409528,10.047434112177912,459.8006384439297,257.64925091788547,9.163347745050919
5450-001,17.367453537088913,8.948869618525695,312.1207803063973,395.54437057623886,1.6392252385939083
5451-001,26.21743774878833,15.06197119432942,250.10396855888757,619.9429546190912,1.655718510042433
5456-001,14.43984306592521,8.230669758176253,138.6433460654549,389.4430410495721,0.22413513078749386
5458-001,22.180818864801438,12.870541237034585,336.270039554676,472.1535776522644,2.9552581795622124
5467-001,13.491724886937114,7.539357829750782,209.3077701733744,228.71364459574588,4.946469720163581
5468-001,18.04084233774264,8.72826041059339,337.9253254626409,337.9214779025437,2.0286572487894006
5469-001,8.134529261899775,4.60877717962606,88.74643035922952,168.82098076868786,0.4287927311720502
5471-001,9.502713471444713,6.6997292136416275,68.56759117063083,181.59772732439694,0.2360598092517731
5473-001,14.88855352248142,7.602633842243854,156.62051612782224,338.1195198322468,0.6564674244755578
5474-001,16.90014752121888,9.422069797352062,249.58742583235184,372.95265636647457,1.4128139898564067
5475-001,16.237370405315897,9.582403642754027,137.711668678241,195.83331699990154,1.2292500280257788
5476-001,11.159580602056735,4.864060798477279,296.0601143116335,263.2609077048432,0.37851289346938777
5484-001,15.594182996328804,9.62976989796857,229.10972773596617,330.58146565005586,2.065129745954831
5485-001,7.276607839279582,3.64012049483501,272.2967262429644,120.14809082493636,1.9559513349434228
5486-001,15.98904672537322,7.963858690656147,151.06085787837546,443.34955809142235,0.4270646261960783
5487-001,15.663976255671848,8.44209574731606,149.73115199784658,348.4160017220039,0.9646340811613481
5488-001,17.056860604166623,10.881924727890711,418.6350649425037,221.3438666023549,3.351502826348494
5489-001,21.33286168453227,14.282071637678014,293.9243625557487,602.0928836898308,19.51858199507894
5490-001,21.011585612690237,13.085060737925412,388.6272970862204,429.3855301650178,3.1742546163661163
5491-001,7.865432445205686,6.4539498418887655,136.73738414039084,126.77475309163731,3.2609248806449376
5505-001,34.11103879040334,15.737562563609826,525.8509136934706,640.3712358829868,3.4318875523844925
5507-001,12.839291557350489,8.722428865177687,218.59991781959377,225.8802837298427,1.516556909318182
5509-001,22.891023972225955,12.061751957545615,443.6521698972284,422.8303985698207,2.7303758498628
5510-001,8.815415856248206,5.532215645277039,224.17785051133868,98.06631211780822,2.9448494392472275
5511-001,28.007705742014217,14.605963104092634,574.1047508670958,475.6467084273315,4.3343284113367
5513-001,36.913592146116464,14.76499151734057,305.840278161605,347.6263152897609,5.689694106993546
5514-001,17.716765072861723,9.811311497618613,222.71571890535665,302.9080083045493,1.3717039277263585
5522-001,2.312656097218281,1.8935395547710898,54.70399517519724,47.07095399091768,0.0889933399322034
5523-001,17.560516445249718,9.1200222493318,197.77075822638176,363.3732278155837,0.6560430893581274
5524-001,18.4819560278031,9.304802985925631,166.99988879345375,333.2946003109295,0.4154212795799458
5525-001,3.3675106583047616,1.1449466749814874,76.77212222428314,76.25185583939327,0.31385885528089885
5526-001,18.277155348893533,9.064819351985667,348.9354918642109,431.3527323953683,1.2765377681381755
5527-001,18.76161541334793,9.803693131298571,327.74093324073215,458.43249506435143,2.1197730004757145
5528-001,18.93914209721564,11.931808222621452,257.34807915021946,364.1813862577107,3.122208086687697
5529-001,8.19709699530889,5.119497838869796,79.77450743721683,162.09057493086695,1.176687168907039
5541-001,23.45091827642414,13.793418998746676,374.44762150441557,270.43828546827876,4.460151070006111
5543-001,28.717096243224223,17.2353231485453,440.31797136913366,655.1731057856429,7.198257325567618
5544-001,16.847556931791235,7.395652772709768,330.70622136182106,409.1430912691941,1.1826443962340036
5545-001,29.704733936764143,9.71617632295213,252.42289968192114,351.5153373150001,1.2513916655675106
5546-001,21.456535608451638,13.064124327933532,266.593841943066,472.90450978125,1.7416127123115082
5547-001,21.882416858272144,13.30183437024415,223.34573792329098,539.4578185299473,4.712203866876769
5548-001,11.23400375067734,5.8045002807972645,221.13771245959467,208.30632035136816,3.2726142043069313
5550-001,21.46573172500482,10.061125778466298,301.3871568163795,291.30394080679486,2.4038402603773457
5560-001,16.107685314488897,8.030206877262419,141.66095751996312,392.9891886394401,1.171213804113256
5562-001,1.4475046087859524,1.6687475421539286,28.406503538715,19.03593878255643,0.36902683484523807
5563-001,15.860868523502546,9.214521267604749,211.3724897715939,297.5513920527237,2.110084236746792
5564-001,16.201450012146527,9.025011007445435,139.3612823232216,440.46020686801796,0.4036418561210085
5565-001,15.739316873764695,6.6104367141872915,297.29511208232157,265.64842110763533,0.23672531720801607
5566-001,4.652850931633949,3.3715207217396723,49.84484385405124,87.4725689925268,3.117844707076632
5567-001,21.374873618758055,12.326270671679453,216.5489662533001,300.78479159541683,4.500397845371168
5570-001,9.971958866293917,7.707093507913439,136.80757579126436,208.83545803082933,12.198300150450365
5579-001,14.960621011849442,8.31574853370187,149.65232908087944,392.5890201825312,0.03697434604267604
5580-001,16.71277694535539,10.306170074081566,279.7457665624884,583.5447703026471,2.9084666694309926
5581-001,17.812325871506793,9.206513302166258,341.8667536275175,423.60636973111326,1.657454308969036
5582-001,15.500982142457463,7.800546300784563,283.3730949513674,305.57980883215146,2.993616239132793
5584-001,14.937268472255319,9.716429677338141,283.15515982975586,287.2648716194713,2.624282509657321
5585-001,19.21366311446595,10.753718889631548,206.68868715562624,433.31716964080044,1.2446615105449204
5586-001,11.772192923507227,8.941094589496739,138.39528789048416,214.46785869450062,1.6828261500226587
5588-001,17.525792691046497,12.113237171684558,290.76785307015075,243.56780497701263,16.94323026922689
5598-001,20.467099495130654,13.204516114146353,281.51019004010533,326.9067210451764,2.9245697164567077
5601-001,7.985722718823226,2.9538868868671577,184.74588401748017,138.5900402182032,0.6032037618909091
5602-001,22.066176016396682,11.83309904138058,253.87788182934534,504.41084498879496,1.6228838778097983
5603-001,46.38404751505676,18.69038681112663,407.31673834958474,1079.4968239976747,1.19395064789916
5604-001,30.511242768072176,20.26173038877387,277.3246391405706,211.77468511625187,31.297054353561762
5605-001,13.003484879895623,7.79794689441203,209.96974001026663,229.96316385284183,1.2083802835692803
5606-001,32.83948500771162,17.65656078804492,440.86670977825634,789.7382137139081,10.063144302494718
5608-001,18.764792274130627,10.545590817838008,125.55607859188335,356.61243557834746,1.603685860400087
5617-001,20.46776892406884,10.92658678561588,222.98131939094154,518.9131918359534,1.2903684796932333
5618-001,24.23960259099838,11.832609121789325,358.537681589661,589.4171664830902,1.3268039846509434
5619-001,18.304469034365667,8.853796546284622,166.8637721099345,333.60334892518904,1.6215826372148765
5620-001,11.692938238467598,6.100336639525671,229.58336811717587,271.92111307783773,0.4244968470188056
5621-001,30.303597735196345,15.05171891478674,77.27652353488749,883.4161986853604,1.119160681101695
5623-001,20.34484221845831,13.13939689264271,196.08997183637194,338.17858147428086,10.470811562554474
5627-001,19.132897771972154,8.815025274753621,126.45275571019518,201.8462775071216,0.7020044729566455
5628-001,28.60828891008026,17.317323225707245,590.2781628876434,562.3191981108153,8.747022097566138
5655-001,19.225139808910633,10.397874021674944,243.2354429732093,359.34891422697825,1.9361837821274723
5657-001,13.000085396464835,9.676662728239169,371.6027333998305,172.59727452697174,2.9249320155896745
5658-001,0.03012766709774436,0.006606405157894736,1.40498079050913,1.1676906124124597,0
5659-001,21.278526706823335,9.110394956652426,536.0051081758537,542.1501497234066,3.9797614780615174
5661-001,15.826828325572365,8.895746170796977,256.59093540065595,330.3049564650619,1.2997386048812523
5662-001,23.334489281858946,13.927599030902542,388.7284114949255,270.01556006014164,5.651016659066214
5663-001,23.355497812905554,13.30995880974215,350.06926033329984,385.2864462632519,2.9374818308844017
5664-001,30.129533738221152,15.14445879146738,420.3216187136786,536.9544165399104,3.011197977100214
5674-001,11.949388978454555,5.967690088156901,144.34672830535266,284.65359207826907,0.3125184418596496
5675-001,18.34989789677517,8.902547113061496,296.19085293681053,380.22027431898096,1.2028479973895236
5676-001,19.05786167936776,9.365507792939896,399.27445498250125,367.14367854227885,1.4244230493436294
5677-001,21.21968917546979,9.453830408538304,311.64973728468505,657.9813363478662,0.4077205952590522
5678-001,2.303959556388608,1.8789823811095645,62.971085425434985,11.09499524296901,0.8046641844491527
5679-001,21.114675052827135,10.451900653094645,180.84966148371916,512.2277161417628,0.28694056009517255
5680-001,11.42678533017009,6.514372370423243,134.5510418742765,234.6988832453062,0.3229097487908962
5684-001,8.43979575970647,7.158095323943337,121.56605727222045,137.87979023887837,11.566449218337704
5693-001,18.142011807625632,8.858098700730695,237.52985893877917,300.4181237340327,1.3977036911392404
5694-001,15.677064175675078,12.777580748011857,155.82435899739215,296.9807251658736,23.315393303179334
5695-001,18.887427573823395,10.377617473673878,203.71278647190545,501.97378640791413,2.378318029726968
5696-001,9.225644866366727,4.945395900026006,92.84865282823496,201.57592396164543,2.3454376122738863
5697-001,27.159230310651502,10.580077604674429,152.28706013319578,309.26401281965434,0.937764581037037
5698-001,18.124175827630665,10.943221809428017,75.90271128341688,306.6368648130802,2.0935106689337983
5699-001,30.600029151130727,16.30525022382424,460.9178082195969,548.8621508626045,12.245118239386331
5700-001,10.534260161526637,7.012476188139788,73.1927828770857,196.21280671474076,0.810738371895068
5712-001,17.488308114784946,8.775650731620516,291.8406463172297,329.59532827287364,1.7672940822053849
5714-001,9.606113738818339,5.4535121857620075,100.12377161608948,268.7703718414455,0
5715-001,17.120810110013444,10.960722129408907,283.0304900092793,332.1858168307504,15.567210071788235
5716-001,15.590981023271318,7.631775221442372,198.7419548264429,341.1707836736287,0.6258654262433863
5717-001,9.897207351114913,6.032794994030352,139.93183884360658,193.27096433373563,0.7118856246125707
5719-001,17.615211763570876,12.13883069039319,219.91372454197236,317.951803693326,2.3180354054223797
5720-001,14.70308637069194,8.487655874892425,240.02826248969185,263.13941929976187,1.7744005564237024
5732-001,17.287358802823505,8.319009679130467,178.26530563626483,514.0940455581309,0.14732343030303033
5733-001,22.563972368171378,11.669631480082433,389.4459651355204,579.9159346151191,1.7466131952599697
5734-001,25.4911817399533,14.062835823355012,459.20268465821965,472.9697711960746,5.311039678444691
5735-001,17.96349388169514,11.121091224931885,318.0358029202098,308.53364276056675,12.038588637648449
5736-001,15.215171502660601,9.224266956705794,162.79225637814372,329.0533008546599,1.6102716901323242
5737-001,15.112247260093174,4.9954847749239235,43.148019826687765,140.0591971302882,0.047328483013915394
5738-001,25.761501254798304,15.578542381081471,522.2963485210391,630.8786162197242,13.597292427322488
5739-001,20.02486954105367,10.313316627504674,296.56629862193785,413.0862167617133,1.899461341181818
5750-001,13.462281573552621,7.572912053811889,297.9693373007069,211.78907182691054,2.611841833546083
5751-001,18.517520249699402,10.100647692355217,247.64619844552317,442.6972576449314,1.556302757257004
5752-001,23.697020792532147,11.436618895116352,361.27455146978826,343.48253033490005,2.6804446280222223
5754-001,1.8663109206585957,0.9504059721743343,5.084299993230024,77.15465822401937,0
5755-001,27.185618319647396,12.71623338657362,608.8686718698463,527.550468181557,3.744590313818953
5756-001,17.99099249735365,8.88263704413447,408.812475224471,315.43335156525274,7.169130859511795
5757-001,12.4474275134757,8.881876000754316,117.62854452786027,232.28808427518743,0.5884634150264283
5759-001,26.36933405501445,12.250486311531956,210.75910969972585,516.5102360946845,0.2935121645443693
5769-001,28.18714839981253,14.142220967887452,219.39060799351233,645.9471040371251,2.0095380598959927
5770-001,36.40825869340704,10.066250956469451,182.12878075959122,244.548215785625,2.793865329489795
5771-001,70.02581468702682,16.804389568565256,239.69205145878098,351.4935040884107,0.8821130113300492
5772-001,97.61911660910519,17.17798059026688,152.34203829604397,214.17951336668762,0
5773-001,24.787335854318027,13.765299186936733,117.73326034090954,573.9664898244217,1.3618384053061223
5774-001,40.06986421147218,22.903449187973695,360.83339762399925,734.8371227850761,2.2854197544957984
5775-001,81.97201216098014,15.720333454594691,40.35042748629539,147.38148100892963,0.20880214917825538
5776-001,87.59518152842101,15.98523291820791,410.572547921035,314.3137287906173,2.9193041810179086
5788-001,18.861733673998923,11.397060930750538,130.36834951552288,420.3173000515975,0.8920549292473119
5789-001,19.201623396589273,10.276803315527914,138.60640015838348,363.2415147194227,0.3704581438488162
5790-001,10.714298891325,5.451034779935992,136.0195083706631,184.21216802175067,0.45370778574960996
5791-001,13.99097230594149,6.668151618254293,144.85704824338774,259.0114424446865,1.1692638776437658
5792-001,12.89286475419733,7.222968441388329,91.83509522819138,296.25666995334984,0
5793-001,58.31664314083131,20.53947486158184,142.61584207118003,427.43569632380206,0.8710079639852399
5794-001,13.455383483180777,7.968663605625176,50.28103404374258,292.1600291448614,0.261763603862217
5795-001,31.83823687026277,22.49700672549716,563.4744593317129,611.8832052868454,33.704378311942264
5807-001,15.910622908898922,9.520536939374663,17.85463324673585,462.1592260021564,0
5808-001,14.146356959423962,6.840142278336077,119.92006367710344,295.37374977327124,0.1476964010126582
5809-001,35.790804403439225,18.494517106804242,414.8550991415805,746.5733633689028,12.26853119269301
5810-001,20.43603608659651,9.618555947682259,148.72774737460773,419.0148918616725,0.7316506360946574
5811-001,22.58850393589937,10.903511443269105,142.33817694385104,349.04151596581124,0.5372015488826025
5812-001,9.19518412475726,4.699278398222276,41.023091613837465,142.1238141193822,0
5813-001,16.183063525673603,10.34361687290774,258.97465335616965,302.1851346967618,2.9513672235609274
5814-001,31.929685167919097,18.08716237894154,323.5580394379439,638.9670281280931,6.859788757260615
5826-001,26.39241458089229,15.444698778081952,68.27781773752973,515.2996639741315,0
5827-001,32.217067864154735,12.033098763643443,234.22655362673768,478.19069864385665,0.96633349585568
5828-001,27.15914525963302,9.067501649774599,209.81314794244827,403.7402539510351,0.1669841242218247
5829-001,22.34823443202872,13.330096560707943,60.88950985012793,404.1328276732038,0
5830-001,13.16616013573902,13.266109585891746,424.9764616995431,200.1153690316022,5.73739522349071
5831-001,43.03236966123518,27.147800903116444,446.7997215201297,813.9254632883634,6.503358012727272
5832-001,15.123761500441454,8.654675447699974,138.60813992123616,244.40023026874533,0.7194899321759872
5833-001,30.077576680611013,19.163703898849455,340.3897229719775,654.8897612001006,10.338262482704225
5845-001,16.99478641625424,8.974998471601989,133.8986068029602,327.87307540157485,1.3990799733643575
5846-001,27.073736846839754,15.011917641518119,270.5118285655128,562.4198481315236,2.802915249768116
5847-001,31.01902282141297,13.820932035970634,136.36500569813987,694.6279317068456,2.612634113941801
5848-001,13.995226643229774,8.787768501153762,137.7361717717748,304.9669889162002,7.885071473840998
5849-001,30.981378491299644,16.883639706576048,170.26196424067814,969.5506834201761,0.532786104109589
5850-001,34.302310417241976,12.586787553466309,353.52628849376225,1106.9957246627,0.7366199266769823
5851-001,36.153410576383244,19.522479139993454,386.8067430516184,1034.671186028195,16.51902133530519
5852-001,28.719543166546305,17.942881730047144,102.96454099961932,463.7339055671244,0.09297223649402392
5864-001,11.868316580864757,4.174137307060461,127.7139956669008,390.79321586312494,0.13157455326677656
5865-001,13.043969325620717,6.305662564765802,85.79615003831309,261.5008027491229,0.4857757910677617
5866-001,21.360874027687835,10.396851541827846,178.58828481752047,648.0478748651526,2.0824080604763924
5868-001,31.209162207164166,25.067486195342617,449.4421471250396,368.60510943596637,35.53025733894357
5869-001,25.01889214597269,17.976729958832063,294.3600849845094,473.30382723799136,14.095758611409856
5870-001,17.309229222019667,10.245257165883451,235.64525201180825,474.3716088030504,10.809918569035473
5871-001,21.996310878829508,8.846879456523196,181.24858308770447,359.3544524908419,0.10763852103321034
5872-001,16.448912648250296,9.938571930292524,120.316973132793,311.6974192387305,5.320479074102517
5883-001,16.477887802814788,5.834316817959832,117.16497425553669,434.1655153253312,0.28684505028274776
5884-001,20.180919603817326,12.543343969800508,220.62127277614766,450.1966177573407,13.210813011639233
5885-001,15.035892904096459,8.977778805649145,90.18396414344646,289.63867498769275,0.2686436534130435
5886-001,23.231825540820495,12.98312973808141,150.4455070511041,536.4156510962389,15.542032296499526
5887-001,19.986314984579224,13.180307345839848,210.9877334751051,506.0711651965749,18.999131857751443
